
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

This is Ipopt version 3.14.5, running with linear solver ma27.

Number of nonzeros in equality constraint Jacobian...:     4500
Number of nonzeros in inequality constraint Jacobian.:     1600
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2100
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     2100
                     variables with only upper bounds:        0
Total number of equality constraints.................:      900
Total number of inequality constraints...............:      800
        inequality constraints with only lower bounds:      800
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

 513r 2.8767795e+08 1.70e+00 9.98e-01  -1.3 4.46e+00    -  1.00e+00 1.00e+00H  1
 514r 2.9434770e+08 1.70e+00 3.06e+02  -2.0 4.26e+02    -  2.71e-01 2.31e-02f  1
 515r 2.9474243e+08 1.70e+00 3.70e+05  -2.0 4.04e+01    -  1.70e-01 3.19e-02f  1
 516r 3.0341287e+08 1.68e+00 2.85e+07  -2.0 3.84e+01    -  7.23e-01 4.34e-01f  1
 517r 3.0332395e+08 1.68e+00 2.80e+02  -2.0 1.19e+00    -  1.31e-01 1.37e-01f  1
 518r 3.0326791e+08 1.68e+00 2.65e+02  -2.0 1.01e+00    -  1.53e-01 8.81e-02h  1
 519r 2.9597817e+08 1.69e+00 6.41e+04  -2.0 1.91e+02    -  9.84e-02 6.65e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 520r 2.9772080e+08 1.69e+00 1.30e+09  -2.0 1.71e+01    -  4.14e-01 2.30e-01f  1
 521r 2.9778174e+08 1.69e+00 1.29e+09  -2.0 1.21e+01    -  1.66e-01 9.95e-03h  1
 522r 2.9837609e+08 1.69e+00 5.88e+02  -2.0 8.34e+00    -  1.63e-01 1.36e-01h  1
 523r 2.9988883e+08 1.69e+00 6.18e+07  -2.0 6.29e+00    -  4.29e-01 4.15e-01h  1
 524r 2.9997628e+08 1.69e+00 3.10e+08  -0.9 2.36e+00    -  3.43e-02 5.96e-02f  1
 525r 2.9997383e+08 1.69e+00 1.77e+08  -1.8 6.00e+00    -  2.37e-01 6.64e-04f  1
 526r 2.9997339e+08 1.69e+00 2.80e+03  -1.8 3.04e+00    -  3.55e-03 2.34e-04h  1
 527r 2.9992736e+08 1.69e+00 2.96e+09  -1.8 3.27e+00    -  2.80e-01 2.29e-02f  1
 528r 2.9948698e+08 1.69e+00 1.58e+03  -1.8 3.28e+00    -  1.84e-01 2.23e-01f  1
 529r 2.9948151e+08 1.69e+00 2.67e+12  -1.8 3.05e+00    -  1.99e-01 3.04e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530r 2.9947995e+08 1.69e+00 3.04e+13  -1.8 3.01e+00    -  1.88e-04 8.81e-04f  1
 531r 2.9947567e+08 1.69e+00 2.70e+03  -1.8 2.88e+00    -  5.92e-04 2.52e-03h  1
 532r 2.9947312e+08 1.69e+00 3.03e+13  -1.8 2.92e+00    -  1.19e-04 1.48e-03h  1
 533r 2.9947310e+08 1.69e+00 3.03e+13  -1.8 3.90e+00    -  1.00e+00 4.47e-05f  1
 534r 2.9947296e+08 1.69e+00 3.02e+13  -1.8 4.37e-01    -  6.12e-04 6.13e-04h  1
 535r 2.9947250e+08 1.69e+00 9.14e+11  -1.8 3.86e-01    -  3.25e-04 2.19e-03h  1
 536r 2.9947196e+08 1.69e+00 2.34e+13  -1.8 2.68e-01    -  1.50e-03 3.73e-03h  1
 537r 2.9947191e+08 1.69e+00 1.59e+06  -1.8 4.67e+00    -  8.60e-01 1.37e-04f  1
 538r 2.9922383e+08 1.69e+00 3.43e+13  -1.8 6.92e-01    -  1.57e-01 6.90e-01f  1
 539r 2.9922378e+08 1.69e+00 6.73e+08  -1.8 5.68e-01    -  2.18e-04 1.70e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540r 2.9922359e+08 1.69e+00 1.30e+03  -1.8 6.28e-01    -  8.96e-05 5.93e-04h  1
 541r 2.9916502e+08 1.69e+00 1.29e+12  -1.8 6.09e-01    -  1.73e-01 1.88e-01h  1
 542r 2.9916491e+08 1.69e+00 1.93e+13  -1.8 3.78e-01    -  8.13e-04 5.72e-04h  1
 543r 2.9916455e+08 1.69e+00 5.68e+08  -1.8 3.59e-01    -  5.86e-04 2.06e-03h  1
 544r 2.9916454e+08 1.69e+00 1.83e+13  -1.8 4.48e-01    -  1.60e-03 5.92e-05h  1
 545r 2.9916449e+08 1.69e+00 1.76e+03  -1.8 5.07e+00    -  6.37e-01 1.47e-04f  1
 546r 2.9899651e+08 1.69e+00 8.22e+02  -1.8 6.17e-01    -  1.00e+00 5.33e-01f  1
 547r 2.9630662e+08 1.69e+00 7.89e+02  -1.8 1.45e+02    -  3.47e-02 4.02e-02f  1
 548r 3.0275579e+08 1.68e+00 3.10e+07  -1.8 2.24e+02    -  3.08e-03 5.22e-02h  1
 549r 3.0273815e+08 1.68e+00 7.67e+12  -1.8 7.80e+04    -  1.81e-04 1.41e-05f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550r 3.0273918e+08 1.68e+00 7.66e+12  -1.8 6.23e+00    -  2.26e-04 2.26e-04h  1
 551r 3.0273900e+08 1.68e+00 1.76e+05  -1.8 1.10e+00    -  4.76e-04 9.16e-04h  1
 552r 3.0273885e+08 1.68e+00 1.62e+12  -1.8 1.10e+00    -  4.80e-04 7.22e-04h  1
 553r 3.0273882e+08 1.68e+00 1.82e+08  -1.8 7.48e+01    -  9.65e-04 1.74e-04f  1
 554r 3.0273880e+08 1.68e+00 7.15e+12  -1.8 6.14e+00    -  1.19e-04 8.07e-05f  1
 555r 3.0273879e+08 1.68e+00 7.15e+12  -1.8 1.80e+01    -  2.35e-01 1.22e-05f  1
 556r 3.0273869e+08 1.68e+00 7.14e+12  -1.8 9.03e-01    -  6.56e-05 5.10e-04h  1
 557r 3.0273864e+08 1.68e+00 3.26e+03  -1.8 1.28e+00    -  1.13e-03 1.67e-04h  1
 558r 3.0273863e+08 1.68e+00 8.53e+04  -1.8 1.19e+00    -  4.96e-06 1.21e-05f  2
 559r 3.0273851e+08 1.68e+00 3.26e+03  -1.8 1.30e+00    -  6.91e-06 4.15e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560r 3.0273844e+08 1.68e+00 8.90e+12  -1.8 1.24e+00    -  4.24e-04 2.40e-04h  1
 561r 3.0273824e+08 1.68e+00 3.02e+07  -1.8 1.30e+00    -  8.61e-04 6.74e-04h  1
 562r 3.0273817e+08 1.68e+00 3.25e+03  -1.8 1.42e+00    -  6.35e-01 7.23e-05f  2
 563r 3.0268902e+08 1.68e+00 2.78e+03  -1.8 1.11e+00    -  5.32e-03 1.86e-01h  1
 564r 2.9582294e+08 1.70e+00 2.67e+03  -1.8 3.23e+02    -  1.50e-02 3.82e-02f  2
 565r 3.0012434e+08 1.69e+00 2.65e+03  -1.8 1.14e+03    -  1.10e-02 7.54e-03h  2
 566r 3.0012434e+08 1.69e+00 2.86e+03  -1.8 8.60e-01   4.8 3.23e-02 1.21e-02h  1
 567r 2.9837931e+08 1.69e+00 3.04e+12  -1.8 7.81e+02    -  6.01e-04 4.13e-03f  2
 568r 2.9837933e+08 1.69e+00 3.78e+03  -1.8 8.47e-01    -  3.75e-03 4.05e-03h  1
 569r 2.9837726e+08 1.69e+00 1.42e+06  -1.8 8.44e-01    -  3.27e-03 8.64e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570r 2.9837449e+08 1.69e+00 2.86e+03  -1.8 8.36e-01    -  9.01e-05 1.10e-02h  1
 571r 2.9837449e+08 1.69e+00 1.80e+05  -1.8 9.76e+02    -  2.49e-01 2.85e-06f  1
 572r 2.9832216e+08 1.69e+00 1.31e+05  -1.8 8.27e-01    -  5.39e-01 2.73e-01h  1
 573r 2.9821213e+08 1.69e+00 7.41e+04  -1.8 6.01e-01    -  3.22e-01 4.34e-01h  1
 574r 2.9820210e+08 1.69e+00 1.70e+05  -1.8 6.34e-01    -  2.50e-01 4.47e-02h  1
 575r 2.9812754e+08 1.69e+00 1.78e+13  -1.8 5.77e-01    -  4.71e-01 3.57e-01f  1
 576r 2.9812728e+08 1.69e+00 1.04e+13  -1.8 4.86e-01    -  7.64e-04 1.38e-03h  1
 577r 2.9812681e+08 1.69e+00 7.56e+12  -1.8 6.95e-01    -  9.25e-05 2.15e-03h  1
 578r 2.9812448e+08 1.69e+00 2.93e+03  -1.8 6.91e-01    -  5.69e-03 1.08e-02h  1
 579r 2.9812432e+08 1.69e+00 2.93e+03  -1.8 7.01e-01    -  4.34e-04 7.75e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580r 2.9812432e+08 1.69e+00 2.88e+03  -1.8 4.32e-01   4.8 4.18e-03 2.22e-02h  1
 581r 2.9812432e+08 1.69e+00 2.84e+03  -1.8 4.23e-01   4.7 1.82e-02 2.21e-02h  1
 582r 2.9812432e+08 1.69e+00 5.27e+08  -1.8 4.13e-01   5.6 7.51e-03 2.53e-04h  1
 583r 2.9812435e+08 1.69e+00 2.36e+13  -1.8 1.88e+00   5.1 8.04e-06 1.67e-04f  1
 584r 2.9812435e+08 1.69e+00 2.00e+04  -1.8 1.15e-01   6.4 2.04e-04 5.70e-05h  1
 585r 2.9812435e+08 1.69e+00 1.13e+03  -1.8 3.64e-01   6.0 0.00e+00 3.09e-07R  6
 586r 2.9812435e+08 1.69e+00 1.12e+13  -1.8 1.87e-05   7.7 9.90e-01 1.00e+00f  1
 587r 2.9812431e+08 1.69e+00 4.32e+10  -1.8 3.32e+02    -  2.98e-01 2.74e-04f  1
 588r 2.9809286e+08 1.69e+00 2.59e+03  -1.8 1.14e+00    -  1.00e+00 2.01e-01f  1
 589r 2.9798537e+08 1.69e+00 7.42e+02  -1.8 3.47e-01    -  1.00e+00 7.13e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590r 2.9792391e+08 1.69e+00 3.96e+07  -1.8 3.16e-01    -  8.35e-01 4.57e-01f  1
 591r 2.9792200e+08 1.69e+00 9.80e+02  -1.8 2.74e-01    -  1.65e-02 1.65e-02f  1
 592r 2.9791936e+08 1.69e+00 9.83e+02  -1.8 3.09e-01    -  3.42e-01 2.02e-02f  1
 593r 2.9784112e+08 1.69e+00 1.39e+08  -1.8 3.01e-01    -  5.95e-01 6.19e-01f  1
 594r 2.9784109e+08 1.69e+00 1.39e+08  -1.8 5.41e+03    -  6.42e-03 2.01e-04f  1
 595r 2.9784104e+08 1.69e+00 6.01e+03  -1.8 2.35e+01    -  2.27e-01 4.63e-04f  1
 596r 2.9784099e+08 1.69e+00 2.24e+05  -1.8 1.08e+00    -  1.01e-04 5.04e-04h  1
 597r 2.9784094e+08 1.69e+00 2.23e+05  -1.8 1.22e+00    -  5.33e-04 4.48e-04h  1
 598r 2.9784118e+08 1.69e+00 1.68e+12  -1.8 1.32e+05    -  8.39e-06 8.40e-08f  1
 599r 2.9784519e+08 1.69e+00 2.73e+09  -1.8 6.89e+07    -  1.79e-08 1.79e-08s  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600r 2.9784519e+08 1.69e+00 1.49e+03  -1.8 1.11e+00    -  1.08e-05 1.08e-05s  2
 601r 2.9784519e+08 1.69e+00 5.28e+02  -1.8 1.11e+00    -  0.00e+00 0.00e+00R  1
 602r 2.9783801e+08 1.69e+00 1.31e+10  -1.8 2.83e-01    -  9.91e-03 6.07e-02f  1
 603r 2.9781499e+08 1.69e+00 2.98e+04  -1.8 5.98e-01    -  1.00e+00 2.06e-01f  1
 604r 2.9780484e+08 1.69e+00 2.23e+10  -1.8 4.35e-01    -  2.53e-01 1.21e-01f  1
 605r 2.9780483e+08 1.69e+00 8.30e+02  -1.8 4.57e-02    -  1.77e-02 1.75e-02h  1
 606r 2.9780480e+08 1.69e+00 1.91e+06  -1.8 6.42e-02    -  4.08e-03 1.70e-02h  1
 607r 2.9780475e+08 1.69e+00 1.48e+12  -1.8 6.12e-02    -  2.00e-02 3.49e-03h  1
 608r 2.9780475e+08 1.69e+00 1.30e+03  -1.8 7.83e+04    -  1.74e-03 1.40e-05f  1
 609r 2.9780452e+08 1.69e+00 1.74e+10  -1.8 1.11e+00    -  3.60e-03 1.06e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610r 2.9780406e+08 1.69e+00 6.11e+07  -1.8 1.10e+00    -  1.81e-02 2.90e-02h  1
 611r 2.9780401e+08 1.69e+00 6.36e+07  -1.8 1.09e+00    -  3.64e-03 6.69e-03h  1
 612r 2.9780373e+08 1.69e+00 8.91e+04  -1.8 1.09e+00    -  9.83e-03 3.85e-02h  1
 613r 2.9780308e+08 1.69e+00 2.07e+08  -1.8 1.02e+00    -  2.75e-04 1.67e-02f  1
 614r 2.9780308e+08 1.69e+00 9.62e+12  -1.8 4.05e+02    -  4.45e-02 1.51e-05f  1
 615r 2.9780308e+08 1.69e+00 9.25e+12  -1.8 9.92e-01    -  3.74e-04 1.50e-03h  1
 616r 2.9780308e+08 1.69e+00 2.86e+06  -1.8 1.74e+03    -  7.98e-04 6.96e-05f  1
 617r 2.9780308e+08 1.69e+00 8.38e+04  -1.8 1.11e+00    -  1.11e-03 6.96e-03h  1
 618r 2.9780308e+08 1.69e+00 1.13e+12  -1.8 1.10e+00    -  2.24e-02 3.01e-02h  1
 619r 2.9780308e+08 1.69e+00 1.09e+12  -1.8 5.39e-01   8.1 3.59e-04 4.05e-05h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620r 2.9780308e+08 1.69e+00 5.98e+10  -1.8 1.07e+00    -  1.65e-02 2.20e-02h  1
 621r 2.9780308e+08 1.69e+00 5.97e+10  -1.8 2.73e-02   6.7 7.16e-04 2.37e-03h  1
 622r 2.9780308e+08 1.69e+00 1.02e+10  -1.8 3.30e+03    -  2.23e-01 1.97e-05f  1
 623r 2.9780307e+08 1.69e+00 1.01e+10  -1.8 1.11e+00    -  5.85e-04 4.76e-03h  1
 624r 2.9780302e+08 1.69e+00 3.70e+13  -1.8 1.11e+00    -  5.32e-03 3.05e-02h  1
 625r 2.9780300e+08 1.69e+00 5.42e+08  -1.8 1.07e+00    -  3.51e-03 2.54e-02h  1
 626r 2.9780291e+08 1.69e+00 8.10e+12  -1.8 1.05e+00    -  4.52e-03 1.09e-01h  1
 627r 2.9780291e+08 1.69e+00 1.56e+04  -1.8 8.61e+03    -  1.11e-02 2.08e-05f  1
 628r 2.9780283e+08 1.69e+00 7.53e+07  -1.8 1.04e+00    -  1.72e-03 7.48e-04f  1
 629r 2.9780189e+08 1.69e+00 1.54e+04  -1.8 1.10e+00    -  2.66e-03 8.86e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630r 2.9780127e+08 1.69e+00 5.19e+12  -1.8 1.09e+00    -  8.12e-01 5.88e-03f  1
 631r 2.9774268e+08 1.69e+00 6.34e+03  -1.8 1.09e+00    -  1.70e-02 5.57e-01f  1
 632r 2.9770247e+08 1.69e+00 3.67e+03  -1.8 4.84e-01    -  1.90e-01 4.18e-01f  1
 633r 2.9766368e+08 1.69e+00 4.11e+11  -1.8 2.99e-01    -  5.35e-01 3.30e-01f  1
 634r 2.9763623e+08 1.69e+00 1.85e+03  -1.8 2.82e-01    -  1.09e-01 2.49e-01f  1
 635r 2.9758901e+08 1.69e+00 2.31e+07  -1.8 2.96e-01    -  3.30e-01 4.32e-01f  1
 636r 2.9758097e+08 1.69e+00 7.57e+12  -1.8 1.93e-01    -  2.79e-01 1.12e-01f  1
 637r 2.9758097e+08 1.69e+00 8.18e+08  -1.8 7.47e+04    -  2.49e-01 1.37e-05f  1
 638r 2.9758081e+08 1.69e+00 1.83e+03  -1.8 1.10e+00    -  2.92e-03 2.90e-03h  1
 639r 2.9758067e+08 1.69e+00 1.35e+10  -1.8 1.10e+00    -  2.59e-04 2.72e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640r 2.9758046e+08 1.69e+00 2.37e+03  -1.8 1.09e+00    -  7.15e-03 8.99e-03h  1
 641r 2.9757978e+08 1.69e+00 1.41e+06  -1.8 1.08e+00    -  1.90e-03 1.06e-02h  1
 642r 2.9757964e+08 1.69e+00 2.15e+05  -1.8 1.07e+00    -  1.53e-03 6.52e-03h  1
 643r 2.9757962e+08 1.69e+00 7.48e+06  -1.8 9.58e+00    -  4.01e-02 2.54e-04f  1
 644r 2.9757675e+08 1.69e+00 7.17e+06  -1.8 1.06e+00    -  4.10e-02 4.11e-02h  1
 645r 2.9757008e+08 1.69e+00 1.25e+05  -1.8 1.02e+00    -  3.84e-01 1.04e-01h  1
 646r 2.9754349e+08 1.69e+00 8.03e+08  -1.8 9.15e-01    -  2.74e-01 3.99e-01h  1
 647r 2.9753995e+08 1.69e+00 4.72e+12  -1.8 1.21e+00    -  1.47e-01 6.67e-02f  3
 648r 2.9753108e+08 1.69e+00 2.16e+05  -1.8 5.37e-01    -  1.44e-01 1.38e-01h  1
 649r 2.9753108e+08 1.69e+00 1.10e+13  -1.8 8.88e+04    -  1.01e-01 7.21e-06f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 650r 2.9753108e+08 1.69e+00 1.83e+03  -1.8 1.10e+00    -  4.20e-04 7.31e-04h  1
 651r 2.9753108e+08 1.69e+00 4.62e+12  -1.8 1.10e+00    -  6.55e-04 1.59e-03h  1
 652r 2.9753108e+08 1.69e+00 2.73e+12  -1.8 1.10e+00    -  2.89e-03 1.76e-03h  1
 653r 2.9753108e+08 1.69e+00 1.12e+08  -1.8 1.10e+00    -  1.13e-03 1.19e-03h  1
 654r 2.9753108e+08 1.69e+00 8.22e+06  -1.8 1.10e+00    -  5.92e-04 4.36e-03h  1
 655r 2.9753107e+08 1.69e+00 8.30e+12  -1.8 2.52e+00    -  1.52e-02 1.22e-04f  1
 656r 2.9753107e+08 1.69e+00 2.50e+12  -1.8 1.09e+00    -  5.24e-04 2.24e-05h  1
 657r 2.9753107e+08 1.69e+00 6.76e+12  -1.8 6.69e-01    -  1.21e-03 8.98e-05h  1
 658r 2.9753107e+08 1.69e+00 8.62e+12  -1.8 1.09e+00    -  1.61e-03 1.11e-03h  1
 659r 2.9753107e+08 1.69e+00 7.88e+03  -1.8 1.09e+00    -  8.79e-04 3.68e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 660r 2.9753106e+08 1.69e+00 1.13e+13  -1.8 3.65e+00    -  2.09e-02 1.04e-04f  1
 661r 2.9753106e+08 1.69e+00 2.32e+03  -1.8 1.09e+00    -  6.52e-05 2.64e-04h  1
 662r 2.9753106e+08 1.69e+00 3.90e+07  -1.8 1.09e+00    -  1.32e-03 5.29e-04h  1
 663r 2.9753106e+08 1.69e+00 1.09e+13  -1.8 1.09e+00    -  1.28e-05 1.10e-03h  1
 664r 2.9753075e+08 1.69e+00 1.19e+14  -1.8 1.08e+00    -  2.82e-01 5.04e-03h  1
 665r 2.9753074e+08 1.69e+00 5.61e+06  -1.8 1.08e+00    -  1.07e-04 4.58e-04h  1
 666r 2.9753069e+08 1.69e+00 7.21e+12  -1.8 1.08e+00    -  1.59e-03 8.36e-04h  1
 667r 2.9753041e+08 1.69e+00 8.78e+12  -1.8 1.08e+00    -  6.56e-03 4.87e-03h  1
 668r 2.9753040e+08 1.69e+00 1.20e+13  -1.8 1.07e+00    -  5.11e-04 1.29e-03h  1
 669r 2.9753031e+08 1.69e+00 3.31e+08  -1.8 1.07e+00    -  2.41e-03 8.04e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 670r 2.9753027e+08 1.69e+00 7.32e+03  -1.8 1.06e+00    -  2.60e-04 5.52e-03h  1
 671r 2.9753025e+08 1.69e+00 3.99e+12  -1.8 2.38e+00    -  5.57e-02 3.62e-04f  1
 672r 2.9753025e+08 1.69e+00 7.34e+03  -1.8 1.06e+00    -  6.56e-04 3.79e-04h  1
 673r 2.9753025e+08 1.69e+00 5.01e+13  -1.8 1.06e+00    -  3.34e-05 1.34e-03h  1
 674r 2.9753025e+08 1.69e+00 1.94e+10  -1.8 1.05e+00    -  2.71e-03 1.20e-04h  1
 675r 2.9753025e+08 1.69e+00 7.35e+03  -1.8 2.76e+04    -  3.99e-03 1.97e-06f  1
 676r 2.9753023e+08 1.69e+00 7.27e+03  -1.8 1.11e+00    -  4.91e-04 1.29e-02h  1
 677r 2.9753022e+08 1.69e+00 2.42e+13  -1.8 2.40e+10    -  3.82e-13 6.95e-13h  1
 678r 2.9753021e+08 1.69e+00 7.29e+03  -1.8 9.47e-01   7.1 2.96e-04 1.80e-04h  1
 679r 2.9753022e+08 1.69e+00 7.82e+05  -1.8 1.02e+00   6.1 9.97e-05 7.76e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 680r 2.9753021e+08 1.69e+00 7.30e+03  -1.8 9.39e+01    -  2.35e-02 9.53e-06f  1
 681r 2.9752862e+08 1.69e+00 2.19e+13  -1.8 1.09e+00    -  6.91e-01 2.59e-02f  1
 682r 2.9752861e+08 1.69e+00 1.19e+07  -1.8 1.06e+00    -  4.54e-04 6.99e-04h  1
 683r 2.9752858e+08 1.69e+00 6.65e+13  -1.8 1.42e+00    -  1.76e-04 4.36e-03h  1
 684r 2.9752842e+08 1.69e+00 6.67e+10  -1.8 1.06e+00    -  3.37e-03 2.07e-02h  1
 685r 2.9752842e+08 1.69e+00 6.11e+11  -1.8 1.20e+02    -  3.36e-01 2.08e-05f  1
 686r 2.9752842e+08 1.69e+00 1.03e+04  -1.8 1.04e+00    -  1.36e-02 1.93e-02h  1
 687r 2.9752842e+08 1.69e+00 1.02e+04  -1.8 1.02e+00    -  8.71e-03 1.52e-02h  1
 688r 2.9752842e+08 1.69e+00 1.78e+05  -1.8 1.00e+00   5.7 5.63e-02 1.56e-03h  1
 689r 2.9752842e+08 1.69e+00 2.24e+04  -1.8 1.00e+00    -  5.09e-03 6.64e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 690r 2.9752842e+08 1.69e+00 2.18e+04  -1.8 9.35e-01    -  2.47e-02 9.89e-03h  1
 691r 2.9752842e+08 1.69e+00 1.52e+07  -1.8 9.26e-01    -  1.64e-01 4.99e-03f  1
 692r 2.9752842e+08 1.69e+00 1.74e+04  -1.8 9.21e-01    -  9.82e-03 7.52e-04h  1
 693r 2.9752843e+08 1.69e+00 1.40e+09  -1.8 9.21e-01    -  1.35e-02 8.83e-02f  1
 694r 2.9752843e+08 1.69e+00 4.46e+13  -1.8 8.39e-01    -  1.94e-01 2.15e-02f  1
 695r 2.9752844e+08 1.69e+00 1.23e+04  -1.8 8.21e-01    -  7.48e-02 2.34e-02f  1
 696r 2.9752702e+08 1.69e+00 8.08e+03  -1.8 8.02e-01    -  3.15e-01 2.31e-02f  1
 697r 2.9741382e+08 1.69e+00 7.86e+03  -1.8 1.08e+01    -  3.44e-01 2.73e-02f  4
 698r 2.9728692e+08 1.69e+00 7.50e+03  -1.8 8.29e+00    -  9.52e-01 4.57e-02f  4
 699r 2.9721321e+08 1.69e+00 7.20e+03  -1.8 5.31e+00    -  6.60e-01 4.03e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 700r 2.9720744e+08 1.69e+00 9.77e+12  -1.8 6.98e-01    -  7.97e-01 6.34e-01h  1
 701r 2.9720743e+08 1.69e+00 9.53e+12  -1.8 2.53e-01    -  1.51e-03 1.51e-03h  1
 702r 2.9720742e+08 1.69e+00 2.88e+03  -1.8 2.55e-01    -  1.26e-03 3.98e-03h  1
 703r 2.9720738e+08 1.69e+00 1.12e+07  -1.8 2.53e-01    -  2.89e-03 4.56e-03h  1
 704r 2.9720729e+08 1.69e+00 1.90e+12  -1.8 2.53e-01    -  1.14e-03 1.08e-02h  1
 705r 2.9720729e+08 1.69e+00 2.85e+03  -1.8 9.12e+04    -  1.60e-01 9.33e-06f  1
 706r 2.9720729e+08 1.69e+00 3.57e+13  -1.8 1.10e+00    -  8.43e-04 1.98e-03h  1
 707r 2.9720729e+08 1.69e+00 7.16e+12  -1.8 1.05e-01    -  1.31e-03 4.54e-03h  1
 708r 2.9720729e+08 1.69e+00 4.20e+08  -1.8 1.10e+00    -  6.51e-03 9.29e-03h  1
 709r 2.9720728e+08 1.69e+00 5.42e+13  -1.8 1.09e+00    -  1.84e-02 9.99e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 710r 2.9720728e+08 1.69e+00 3.75e+03  -1.8 1.09e+00    -  9.39e-04 4.40e-05h  1
 711r 2.9720728e+08 1.69e+00 4.33e+08  -1.8 1.09e+00    -  1.06e-05 4.24e-03h  1
 712r 2.9720726e+08 1.69e+00 9.06e+05  -1.8 1.08e+00    -  3.66e-03 1.90e-02h  1
 713r 2.9720725e+08 1.69e+00 3.77e+06  -1.8 1.06e+00    -  4.36e-02 1.61e-03f  1
 714r 2.9720690e+08 1.69e+00 6.37e+03  -1.8 1.06e+00    -  4.25e-01 5.90e-02h  1
 715r 2.9720451e+08 1.69e+00 3.29e+12  -1.8 9.98e-01    -  1.14e-01 4.07e-01h  1
 716r 2.9720450e+08 1.69e+00 1.88e+12  -1.8 5.92e-01    -  1.38e-03 2.24e-03h  1
 717r 2.9720450e+08 1.69e+00 1.93e+12  -1.8 5.91e-01    -  1.67e-03 1.47e-03h  1
 718r 2.9720448e+08 1.69e+00 1.95e+12  -1.8 5.90e-01    -  1.13e-03 9.68e-03h  1
 719r 2.9720448e+08 1.69e+00 4.28e+04  -1.8 1.17e+00    -  2.48e-01 2.65e-04f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 720r 2.9720240e+08 1.69e+00 2.03e+05  -1.8 5.84e-01    -  1.00e+00 3.27e-01h  1
 721r 2.9720181e+08 1.69e+00 1.94e+03  -1.8 3.09e-01    -  1.34e-01 9.49e-02f  1
 722r 2.9719990e+08 1.69e+00 2.93e+12  -1.8 4.22e-01    -  1.52e-01 3.14e-01h  1
 723r 2.9719987e+08 1.69e+00 2.92e+12  -1.8 2.87e-01    -  3.96e-03 3.89e-03f  1
 724r 2.9719987e+08 1.69e+00 1.57e+04  -1.8 2.86e-01    -  1.81e-03 1.55e-03h  1
 725r 2.9719987e+08 1.69e+00 1.13e+13  -1.8 2.88e-01    -  1.97e-03 1.15e-04h  1
 726r 2.9719985e+08 1.69e+00 6.13e+04  -1.8 2.88e-01    -  3.02e-03 5.64e-03h  1
 727r 2.9719982e+08 1.69e+00 3.28e+03  -1.8 2.76e+01    -  3.35e-02 1.27e-03f  1
 728r 2.9719977e+08 1.69e+00 6.51e+06  -1.8 1.04e+00    -  1.17e-01 5.62e-02h  1
 729r 2.9719972e+08 1.69e+00 3.69e+03  -1.8 1.03e+00    -  3.01e-02 5.37e-02h  1
