0.0349616,0.0016962,1.20952,0,0,0,0.0211228,0.182641,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.032516,-0.0194497,0.0741168
0.0349616,0.0016962,1.20952,0.000264162,0.00153205,0,0.0402904,0.293806,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0302969,-0.0323202,0.0741168
0.0349643,0.00171152,1.20952,0.00072,0.00417575,0,0.0540077,0.373357,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0287113,-0.0415153,0.0741168
0.0349715,0.00175327,1.20952,0.00131301,0.00761497,0,0.0636316,0.429157,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0276043,-0.0479339,0.0741169
0.0349846,0.00182942,1.20952,0.00200226,0.0116122,0,0.0701856,0.467128,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0268586,-0.052254,0.0741169
0.0350046,0.00194555,1.20952,0.00275705,0.0159891,0,0.0744409,0.491731,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0263859,-0.0549863,0.0741169
0.0350322,0.00210544,1.20952,0.00355439,0.020612,0,0.0769787,0.50632,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0261197,-0.0565155,0.0741169
0.0350677,0.00231156,1.20952,0.00437712,0.0253809,0,0.0782364,0.513415,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0260096,-0.057131,0.0741169
0.0351115,0.00256537,1.20952,0.00521241,0.0302207,0,0.0785425,0.514909,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.026018,-0.0570501,0.074117
0.0351636,0.00286757,1.20952,0.00605077,0.0350754,0,0.0781436,0.512218,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0261163,-0.0564363,0.074117
0.0352241,0.00321833,1.20952,0.00688514,0.0399032,0,0.0772242,0.506402,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0262832,-0.0554122,0.074117
0.035293,0.00361736,1.20952,0.00771032,0.0446729,0,0.0759219,0.498254,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0265029,-0.0540698,0.074117
0.0353701,0.00406409,1.20952,0.00852247,0.0493611,0,0.0743388,0.488365,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0267632,-0.0524782,0.074117
0.0354553,0.0045577,1.20952,0.00931879,0.0539504,0,0.0725504,0.477176,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0270555,-0.050689,0.074117
0.0355485,0.0050972,1.20952,0.0100972,0.0584278,0,0.070612,0.465014,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0273731,-0.0487415,0.0741171
0.0356495,0.00568148,1.20952,0.0108563,0.0627836,0,0.0685639,0.452126,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0277112,-0.046665,0.0741171
0.035758,0.00630932,1.20952,0.0115949,0.0670105,0,0.0664346,0.438694,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0280663,-0.0444821,0.0741171
0.035874,0.00697942,1.20952,0.0123121,0.071103,0,0.0642444,0.424859,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0284358,-0.0422101,0.0741171
0.0359971,0.00769045,1.20952,0.0130075,0.0750573,0,0.0620076,0.410724,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0288179,-0.0398626,0.0741171
0.0361272,0.00844102,1.20952,0.0136805,0.0788701,0,0.0597345,0.396373,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0292112,-0.0374505,0.0741172
0.036264,0.00922973,1.20952,0.0143308,0.0825395,0,0.057433,0.38187,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0296145,-0.0349827,0.0741172
0.0364073,0.0100551,1.20952,0.0149581,0.0860639,0,0.0551091,0.367267,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0300268,-0.0324666,0.0741172
0.0365569,0.0109158,1.20952,0.0155621,0.0894422,0,0.0527684,0.352609,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0304474,-0.0299088,0.0741172
0.0367125,0.0118102,1.20952,0.0161427,0.0926739,0,0.0504159,0.337935,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0308754,-0.0273154,0.0741172
0.0368739,0.0127369,1.20952,0.0166998,0.0957589,0,0.0480566,0.32328,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.03131,-0.024692,0.0741173
0.0370409,0.0136945,1.20952,0.0172333,0.0986973,0,0.0456957,0.30868,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0317503,-0.0220441,0.0741173
0.0372132,0.0146815,1.20952,0.0177432,0.10149,0,0.0433385,0.294169,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0321956,-0.019377,0.0741173
0.0373907,0.0156964,1.20952,0.0182295,0.104137,0,0.0409909,0.279781,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0326448,-0.0166963,0.0741173
0.037573,0.0167378,1.20952,0.0186924,0.106641,0,0.0386587,0.26555,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0330971,-0.0140073,0.0741173
0.0377599,0.0178042,1.20952,0.0191319,0.109002,0,0.0363481,0.25151,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0335516,-0.0113153,0.0741174
0.0379512,0.0188942,1.20952,0.0195483,0.111222,0,0.0340652,0.237692,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0340072,-0.0086255,0.0741174
0.0381467,0.0200064,1.20952,0.0199419,0.113305,0,0.0318155,0.224128,0,0.0255669,0.114191,0.0741194,0.0266551,-0.113201,0.0741104,0.0344631,-0.00594286,0.0741174
